ID	Gene names	Peptides	Exp_EB_rep1	Exp_EB_rep2	Exp_EB_rep3	Exp_ESC_rep1	Exp_ESC_rep2	Exp_ESC_rep3	Exp_hFF_rep1	Exp_hFF_rep2	Exp_hFF_rep3	Exp_iPSC_rep1	Exp_iPSC_rep2	Exp_iPSC_rep3	Exp_RKO_rep1	Exp_RKO_rep2	Exp_RKO_rep3	Sm_EB_rep1	Sm_EB_rep2	Sm_EB_rep3	Sm_ESC_rep1	Sm_ESC_rep2	Sm_ESC_rep3	Sm_hFF_rep1	Sm_hFF_rep2	Sm_hFF_rep3	Sm_iPSC_rep1	Sm_iPSC_rep2	Sm_iPSC_rep3	Sm_RKO_rep1	Sm_RKO_rep2	Sm_RKO_rep3
E9PRG8	C11orf98	6	-0.636672167	-0.739266808	-0.377164149	0.035905163	-0.145575193	0.161215433	-0.442717113	-0.648294696	-0.363293568	0.350440137	0.390425882	0.23217456	-1.088372324	-0.684257738	-0.375238858	0.390279974	0.487201166	0.059118017	0.208597699	0.34874958	0.012644112	0.493036952	0.500174896	0.148800485	0.185326354	0.20671184	-0.185174222	0.644861709	1.063817313	0.673381521
L0R6Q1	SLC35A4	5	-0.457932435	-0.050403197	-0.301392739	0.177143163	-0.072120983	-0.115011601	-0.89790384	-0.078911135	-1.201310757	0.051657956	-0.221030907	-0.116050777	-0.049488389	-1.119864556	-0.521964045	0.356443773	-0.141536578	0.209449544	0.922769088	0.519169716	0.750092997	-0.067376121	1.134062506	-0.08715197	0.708542079	0.490494602	0.466885107	1.47040386	0.580186585	0.335513842
L0R819	ASNSD1	5	-0.384325218	-0.464946172	-0.547016856	-0.46319383	-0.459166484	-0.250362987	-0.635031895	-0.510164119	-0.614817147	-0.190837892	-0.232290538	-0.051207923	-0.272403107	0.844895517	0.030657272	0.789765523	0.879986049	0.086242189	0.744674104	0.675744051	0.296857119	0.690346465	0.507310737	-0.017362974	0.649889672	0.680693264	0.420503384	0.36462447	0.485555757	-0.088915839
L0R8F8	SMCR7L	6	-0.44594822	-0.481863218	-0.519625284	0.245045459	0.076374613	0.172540024	-0.570349199	-0.760004373	-0.877053319	0.296455519	0.146636218	0.097152865	0.044411487	0.035985689	-0.033228705	0.34043929	0.219028364	0.135490584	0.396635431	0.291406496	0.384202445	-0.009293202	-0.074186272	-0.036554004	0.352331749	0.258093829	0.390752193	0.211918998	0.283602147	0.18492083
O00115	DNASE2	5	-0.619172015	-0.715222905	-0.869332506	-0.317530237	-0.581998263	-0.159753394	-0.033298751	-0.148661528	-0.085843284	-0.316826354	-0.324658073	-0.026510277	-0.514169205	-0.257178368	-0.535288291	0.468006821	1.18142688	0.794492471	0.989498019	1.061190378	1.362777907	0.931321255	0.613955012	0.883769819	0.679227487	0.449968138	0.967298721	0.573785485	0.319403687	0.628069474
O00116	AGPS	26	-0.24365173	-0.247237279	-0.258825758	0.539095394	0.463459112	0.451275806	0.02145046	-0.057956581	-0.156175144	0.644627428	0.531728434	0.563228531	0.438574257	0.249184267	0.274918579	-0.720425445	-0.643487392	-0.755145705	-0.712701426	-0.783534132	-0.712922968	-0.619770621	-0.509504159	-0.620951368	-0.882181285	-0.775057531	-0.793932489	-0.712917374	-0.555901662	-0.620898632
O00124	UBXN8	6	-0.159881103	-0.226559834	-0.272999914	0.285797807	0.633126586	0.466201655	0.192503411	0.32629036	0.171628263	0.303392541	0.299282501	0.11975513	1.029283405	1.17135762	1.014370934	-0.664213967	-1.528256288	-1.390504329	-1.11785816	-1.224859861	-1.2394466	-1.141700334	-1.785947692	-1.57110399	-0.929126787	-1.146707698	-1.291783349	-1.524690473	-2.122083043	-1.934609669
O00139	KIF2A	28	0.210874753	0.383261592	0.374092428	0.380398433	0.498690455	0.453216743	-0.158424899	-0.163036862	-0.148251979	0.537939705	0.621251266	0.617315242	0.742025505	0.248776297	0.516854968	-1.040143135	-1.365736477	-1.382479896	-1.30334567	-1.23607294	-1.267227427	-0.743927634	-0.728860983	-0.895538275	-1.258096433	-1.257946576	-1.286594567	-0.714850707	-1.147503471	-1.228127893
O00148	DDX39A	28	0.001652253	-0.013913029	0.07620873	0.909360705	0.69872509	1.00661389	-0.391503496	-0.411669117	-0.476063145	0.498717036	0.456740208	0.655283708	0.84377341	0.902083937	0.943583479	-1.245090444	-0.970652178	-1.442465131	-1.620529204	-1.571832675	-1.755531443	-0.953811764	-0.701893283	-1.356306335	-1.394311088	-1.367614315	-1.647493775	-1.728153154	-1.464907241	-1.923199251
O00151	PDLIM1	24	0.315004645	0.33506948	0.360124573	7.38E-04	0.066885721	0.177515063	-1.059401841	-0.961583056	-1.235723255	-0.411686669	-0.410355243	-0.316839707	-1.486654348	-1.957404299	-2.63418821	0.355262068	0.799878566	0.844624147	0.6512333	0.981562771	0.900266071	0.341037217	0.445196381	0.328361564	0.687915369	0.80335609	0.758593499	-0.102022004	0.248507041	-0.803093266
O00154	ACOT7	20	-0.867363332	-0.806112577	-0.695123544	-0.213799005	-0.254769122	-0.148800476	-0.458107623	-0.46763786	-0.482752365	-0.290353969	-0.227971124	-0.239351961	0.079383593	0.2069265	0.023923682	0.355473957	0.50568122	0.443388521	0.75352088	0.703128974	0.769457279	0.508038107	0.603980838	0.564464271	0.729762301	0.704581514	0.742418553	0.61969457	0.642017033	0.615512348
O00159	MYO1C	35	-0.043392482	0.127270761	0.063552923	-0.602424113	-0.632578316	-0.526470694	1.484228311	1.228409645	1.799205733	-0.381775497	-0.351685239	-0.215401721	-0.156055854	-0.382713099	0.023540117	-0.977816721	-0.981968416	-0.969448621	-0.490337611	0.379107109	-0.451950239	-1.785406409	-1.754541687	-1.762383799	-0.654193482	-0.626871752	-0.624235545	-0.725718248	-0.540394674	-0.595623595
O00161	SNAP23	16	-0.127720908	-0.085666616	-0.189523626	-0.158346633	-0.107422955	-0.255165334	-0.554645735	-0.71658583	-0.608593921	-0.41008451	-0.507770022	-0.483968008	0.130246273	-0.069148783	-0.051590772	0.539000416	0.458446647	0.447287058	0.677648968	0.644165286	0.562481226	0.278625536	0.230396135	0.262056224	0.606386657	0.550922971	0.539307964	0.753933988	0.749359525	0.548519559
O00165	HAX1	7	-0.284546085	-0.346574849	-0.178177041	0.683949337	0.750337378	0.690320449	-0.220390131	-0.271313806	-0.227418071	1.000041737	0.882997568	1.100688065	0.067798651	0.10744746	0.229092202	-0.897494086	-1.255999559	-0.962071016	-1.030599397	-1.224955193	-1.118133211	-1.200355414	-1.10059543	-0.995954648	-1.018487488	-1.051639154	-0.958086373	-1.309598568	-1.502847488	-1.446043389
O00170	AIP	17	0.41615723	0.376931215	0.388284891	-0.290302816	-0.194274066	-0.032224902	0.231461294	0.32208824	0.341963923	-0.136333163	-0.149371708	0.080008559	0.905907583	1.119595439	0.768648279	-1.033454229	-0.85517924	-0.81886292	-0.657952033	-0.766002933	-0.421688138	-0.934901413	-0.839777036	-0.679267433	-0.784979378	-0.847963697	-0.557868924	-1.142483054	-0.874005548	-1.229265384
O00178	GTPBP1	16	0.329569022	0.333443972	0.405407648	0.088813191	0.414721791	0.324340075	-0.083481445	-0.200597762	-0.16621834	0.422833177	0.681345929	0.650866309	-0.407401938	-0.207457736	-0.294619948	-0.545563059	-0.803908874	-1.010023727	-1.030152181	-0.846322537	-0.858861676	0.162127743	-0.327385238	-0.697450911	-0.905556604	-0.99655789	-1.090136477	-0.724311894	-0.448179182	-0.558036943
O00186	STXBP3	21	0.330349768	0.342781643	0.390701616	0.498440684	0.251757538	0.244110084	0.480450838	0.487211123	0.477088027	0.497525566	0.182360471	0.215946252	0.621694537	0.344045568	0.323109298	-1.209517777	-0.905825173	-1.107816146	-1.069689137	-1.350190367	-1.169287095	-1.380759489	-0.94263892	-0.86385743	-1.190780977	-1.325060671	-1.207915692	-1.211148274	-1.370535024	-1.314637492
O00189	AP4M1	4	0.176151397	0.045427656	0.329169737	0.270634807	0.351075262	0.397214689	0.361396419	0.341706667	0.091676986	0.037404544	-0.095072997	-0.120263543	0.480964122	-0.066560327	0.155313695	-0.530489578	-1.034049061	-0.737954571	-0.763989907	-0.755377542	-0.953898897	-0.927634927	-0.692250314	-1.405030958	-0.51302014	-0.428086076	-1.380134358	-0.665384887	-0.81461461	-1.038849452
O00192	ARVCF	14	0.357904847	0.37265819	0.486550401	0.270862805	0.318008894	0.408940866	-0.133683652	-0.28844363	-0.57411723	0.518976496	0.586505814	0.666561878	-0.441228003	-0.711695813	-0.624538463	-0.047181317	-0.504267249	-0.359463834	-0.409858884	-0.516561748	-0.330499034	-0.199403769	-0.242093854	-0.407490421	-0.60426521	-0.525891215	-0.3569346	-0.176929488	-0.150826972	-0.279726556
O00193	SMAP	9	-0.245137926	-0.315908276	-0.37893199	-0.310411969	-0.447192096	-0.513091642	-0.846980433	-0.984321015	-1.261628637	-0.260215882	-0.342540739	-0.417343664	-0.023298459	-0.36472822	-0.051090147	0.812498554	0.861184536	0.820535193	0.960729101	1.059403343	0.885974151	0.709981964	0.629128709	0.472202151	0.973503247	1.045952467	0.716968987	0.760754834	0.678995597	0.898894059
O00194	RAB27B	4	0.817629254	1.037028602	0.749850276	-0.945876102	-0.944237818	-0.771731295	-0.008713864	-0.175948843	0.541137945	-1.065220222	-0.945597135	-0.743247667	-1.691484053	-1.687911979	-1.203559214	0.532527195	0.506438835	0.39109668	0.210955052	0.706407548	0.510088366	0.306339918	0.378550303	1.06891101	0.102184944	0.335673818	0.104868379	-0.563420463	0.296280375	0.539853537
O00203	AP3B1	39	0.258877952	0.506868167	0.384154437	0.229816699	0.375095976	0.142557324	0.832989162	0.861771203	0.664646017	-0.006384534	-0.042130758	-0.036510927	-0.009063693	-0.299337189	-0.14140132	-0.923490003	-1.222156849	-1.039334087	-0.898687722	-1.194609883	-1.088888573	-1.028566145	-1.14221414	-1.281610949	-0.78364069	-1.032092759	-0.916994314	-0.735884153	-0.938621482	-0.983124606
O00213	APBB1	10	0.315755821	0.146148959	0.029941112	0.689139064	0.639081568	0.370288622	-0.035410596	-0.158630944	-0.236905618	0.176924664	0.058768176	0.076004007	-0.071581021	-0.030627275	-0.252384089	-0.483659046	-0.645027644	-0.354139262	-0.639095893	-0.631584679	-0.412551415	-0.38864897	-0.662308843	-0.326559459	-0.431686081	-0.468236695	-0.025889816	-0.657258991	-0.626374659	-0.337949872
O00214	LGALS8	6	0.209982134	-0.081520295	-0.151847832	-0.490414043	-0.303382683	-0.595274203	0.832966372	0.483752597	0.408752945	-0.242340206	-0.427803512	-0.551526508	1.532333434	0.506374354	0.970933838	-0.093731291	-0.708997632	-0.473231846	-0.031805081	-0.557620063	-0.158605165	-0.863848782	-1.193171436	-0.749876408	-0.346947504	-0.40505604	-0.466115514	-0.601335581	-1.194288997	-0.980843847
O00217	NDUFS8	8	0.258120214	0.324015924	0.183242826	0.020634006	0.259508139	0.19125005	-0.014058938	-0.077247904	-0.086619403	0.290014321	0.252837142	0.251389429	0.286446844	0.478504387	0.331168079	-0.803353352	-0.67645424	-0.894941406	-0.793784775	-0.863256275	-0.74989574	-0.539657571	-0.735174983	-0.689543145	-0.86760809	-0.740152128	-0.632392552	-0.645982052	-0.737213206	-0.661162161
O00220	TNFRSF10A	6	-0.723652647	-1.069575691	-0.791223939	-0.466002994	-0.971893509	-0.307642799	-1.050083264	-1.438863804	-1.143789123	-0.321979538	-0.728301634	-0.237567737	1.085735434	1.268633913	0.878709567	-0.041332414	0.089822832	0.093778682	0.436028055	0.277601874	0.586791265	0.223496107	0.062287327	-0.048216515	0.427574319	0.08988816	0.584728071	0.221093172	0.722626526	0.223574262
O00221	NFKBIE	6	0.23285407	0.168739142	-0.143483247	-0.654950725	-0.568340053	-0.770531003	0.073843941	-0.125622267	-0.198852786	-0.523996948	-0.438815667	-0.50053875	1.597830533	1.346149934	0.932423871	-0.840597812	-0.434116068	-0.867122093	-0.486021785	-0.109895103	-0.328654336	-0.36161344	-0.35566003	-0.708519691	-0.513404711	-0.237972584	-0.746170294	-1.115672444	-1.131971273	-1.447795799
O00231	PSMD11	29	-0.075929623	-0.097309313	0.004936763	0.277211472	0.218912704	0.205779462	-0.151939427	-0.346276598	-0.164337627	0.253792156	0.178784196	0.163419201	0.493180211	0.184939734	0.388454154	-0.340774424	-0.629381198	-0.501356473	-0.462209622	-0.512971625	-0.307158061	-0.144233964	-0.056453314	-0.059485092	-0.258784521	-0.051793224	-0.112153435	-0.294449746	-0.11451962	-0.195959815
O00232	PSMD12	29	-0.087899662	-0.096382102	-0.098058575	0.218596819	0.175659222	0.101446259	-0.265798642	-0.294326393	-0.26413159	0.05391782	0.107597277	0.093832478	0.426938064	-0.061878773	0.343811769	-0.269252087	-0.385723427	-0.302370593	-0.293202106	-0.400794662	-0.30604297	0.018840445	0.039908515	-0.060612078	-0.077828421	0.054229506	-0.083618266	-0.024883758	-0.148781729	-0.043928627
O00233	PSMD9	14	-0.365192463	-0.420432664	-0.407115885	-0.813491677	-0.794401878	-0.6875155	0.160193569	0.217965902	0.331485741	-0.910072285	-0.861486901	-0.720281826	-9.18E-04	0.453252242	0.083972422	0.53744457	0.725812243	0.393776936	0.404721024	0.747102015	0.407827197	0.524249413	0.481135936	0.659219243	0.394848088	0.37225818	0.435707208	0.427725599	0.463977717	0.392320436
O00244	ATOX1	9	-0.255694218	-0.10162589	-0.322426674	-0.841788642	-0.799452346	-1.430006144	0.117833014	0.149961802	-0.172913305	-0.629875692	-0.780642819	-1.303484367	-0.254445143	-0.26438923	-0.536882176	1.387801028	1.008769536	1.235530563	0.68910888	0.760397103	0.590665949	0.795312162	0.771877725	0.646158562	0.622172033	0.776699652	0.429525762	0.834826436	0.563785443	0.809300086
O00255	MEN1	5	0.446760059	0.323602392	0.239566767	0.919416409	0.847717728	0.772895303	0.029920374	-0.373799066	0.088151894	1.123553675	1.027190731	0.603042356	0.108953598	0.029366318	0.262059325	-1.275581056	-1.883870999	-0.769862922	-1.632464627	-2.033582072	-1.378558701	-1.128274571	-2.376926166	-0.006087636	-1.576913801	-1.896342183	-1.382354016	-1.62385131	-2.017118191	-0.654989362
O00258	WRB	2	-0.485322377	-0.138153215	-0.123086643	0.048229345	0.020327684	0.092080327	-0.473387409	-0.496989081	-0.492617438	-0.264439499	-0.069153818	-0.412957978	-0.625786226	-0.668714798	-0.695606212	-0.334586359	0.469674101	0.425457922	0.814155179	0.257263818	0.765245081	0.597485745	0.428485958	0.126966483	0.784982729	0.647852713	0.465493747	0.430236946	0.621215099	0.726046168
O00264	PGRMC1	16	-0.329914772	-0.432985917	-0.389149644	0.494557688	0.483204389	0.514013274	-0.672027915	-0.823162996	-0.899531348	0.062093275	-0.061628729	-0.067565131	-0.433938109	-0.55182247	-0.584002874	0.323784649	0.184562046	0.301628051	0.489219563	0.450819106	0.563615045	0.236002682	0.137140171	0.253497391	0.449073188	0.475048729	0.458385728	0.337081851	0.31761331	0.312812121
O00267	SUPT5H	40	-0.062489122	0.141893282	0.081449463	0.450837054	0.561311895	0.407190028	-0.055235281	-0.261589793	-0.276204726	0.468152472	0.608758772	0.470300602	0.373976893	0.091792497	0.258413861	-0.546180565	-0.615210151	-0.571100996	-0.817935446	-0.765493442	-0.740905525	-0.204784982	-0.572309378	-0.512583846	-0.806541158	-0.773029996	-0.839967441	-0.498170677	-0.6519251	-0.506921429
O00268	TAF4	15	0.035512047	0.028632861	-0.023472068	0.362537107	0.418147048	0.568144155	-0.690287111	-0.497261336	-1.0555141	0.275105198	0.241834553	0.284719016	-0.263124799	-0.202091722	-0.026601636	-0.207674455	-0.20038679	-0.322785344	-0.263737324	-0.303200592	-0.217632604	0.029183546	0.328760824	-0.711463605	-0.235269017	-0.213785211	-0.359790842	-0.125072589	-0.2622262	-0.260036404
O00273	DFFA	24	-0.186146054	-0.123426435	-0.139862966	-0.413729064	-0.326263741	-0.367009932	0.158559099	-0.252766716	-0.446307749	-0.228880129	-0.138221089	-0.055319823	0.280052482	0.305403371	0.288880618	0.093716596	0.555507768	0.447639125	0.214303402	0.365375178	0.459395157	0.107268624	0.161773414	0.050358181	0.174172212	0.285053123	0.440643744	0.162258285	0.206831786	0.372162495
O00287	RFXAP	2	-0.105151901	-0.113020076	0.153704045	-0.092903338	-0.078525659	0.032779523	-0.319476644	-0.716866893	0.002386033	-0.092537673	-0.016723678	0.090575077	-0.225285205	-0.132086431	0.013089572	-0.063252287	0.311027581	0.310332298	0.107902499	0.50836401	0.22350601	-0.154273746	-0.149869555	0.416660001	0.150407918	0.208473445	0.353109878	0.022978658	0.256930076	0.273180536
O00291	HIP1	45	0.085558364	0.071196367	0.062039541	0.238185865	0.320222667	0.252874434	0.284964428	0.351227633	0.2708417	0.250860471	0.317986497	0.317301048	0.147971114	0.093112909	0.127808114	-0.446844762	-0.589694755	-0.529180471	-0.636768871	-0.632224176	-0.661341342	-0.738460174	-0.752839534	-0.659446941	-0.596107086	-0.638557015	-0.625550286	-0.674219924	-0.541530657	-0.628922429
O00299	CLIC1	15	-0.089808782	-0.052132648	-0.167047992	-1.604760108	-1.539666986	-1.30946814	0.507123587	0.622144272	0.414969362	-0.760962246	-0.55307965	-0.492070099	0.911019246	1.007137197	0.908739361	-0.2071567	0.05102568	-0.05143769	-0.158192809	-0.174196214	0.205780443	-0.11261545	-0.191575987	-0.214367696	-0.115688701	-0.152529472	-0.110258405	-0.27035527	-0.259919642	-0.207567767
O00303	EIF3F	14	0.101727683	0.131819659	0.190855851	0.532605327	0.395368329	0.433004725	-0.027673848	0.043965664	0.051501605	0.439759059	0.448821806	0.449696288	0.552945563	0.53222135	0.487349979	-0.956104086	-0.855496307	-0.701583602	-1.063863028	-1.14515676	-1.052138453	-0.882980577	-0.747895235	-0.885337626	-1.097579383	-1.212555736	-0.974354169	-1.018962408	-0.77848728	-1.018257795
O00308	WWP2	9	-0.306081841	-0.30570071	-0.033287959	0.067666985	0.487261713	0.509114726	-0.080418216	0.014982173	0.255864954	0.292535505	0.68599968	0.742221876	0.36696986	0.896682617	0.655828099	-0.649596571	-1.820595391	-1.08183082	-0.958760723	-1.196390664	-1.18759117	-0.897111652	-1.233174748	-1.117690768	-1.186007157	-1.538930364	-1.592430844	-1.824519291	-1.471997485	-1.388055818
O00330	PDHX	15	-0.008208508	0.047147646	-0.037531914	0.330148326	0.357087801	0.196562934	-0.817549314	-0.852787661	-0.537631265	0.541259521	0.410732198	0.33686439	-0.399760094	-0.371165746	-0.300536068	0.070138705	-0.022741909	-0.115480951	0.082964276	-0.041938488	-0.156554245	0.242146576	0.140683361	0.307461891	0.226675414	0.063458017	0.059877849	0.109518231	-0.00502819	0.080745108
O00339	MATN2	9	1.112855483	1.181255158	1.075881622	-0.912572114	-0.974546969	-0.985786773	-0.722931954	-1.142003055	-0.759044052	-0.720937166	-0.782081544	-0.879157598	-1.512062975	-1.980837783	-1.464858548	0.723913752	0.800398001	0.665875632	0.360007309	0.199718989	0.404166795	0.024639011	-0.212372385	0.336721877	0.169980765	-0.095045027	0.148603214	0.21780365	0.077802594	0.544850453
O00391	QSOX1	10	-0.704372667	-0.647675495	-0.743438772	0.347804634	0.371232389	0.284440197	0.206412203	0.06719097	0.080335731	-0.568308787	-0.716308326	-0.680689778	-0.975428035	-0.939712706	-1.027916742	0.284770109	0.414190541	0.321755342	0.632450389	0.604879788	0.607294254	0.296117194	0.301563425	0.317846971	0.47651829	0.36515442	0.246119612	0.147482274	0.289990077	0.128859381
O00399	DCTN6	5	-0.186706287	-0.006330475	-0.113460749	-0.666656909	-0.525348285	-0.543461485	-0.128021263	-0.198856932	-0.386147434	-0.601190396	-0.56523533	-0.55338415	-0.062673348	-0.314047978	4.40E-04	0.637389643	0.497727798	0.418689651	0.485709857	0.637135726	0.55054799	0.431735946	0.571798964	0.294379202	0.637198065	0.718377535	0.621728873	0.441493387	0.452814085	0.467717403
O00400	SLC33A1	6	-0.19813325	-0.255742813	-0.204114721	-0.091650816	-0.204547956	-0.418451633	0.338204159	0.110136584	-0.073653141	-0.236819467	-0.585075275	-0.674706272	-0.288842664	-0.4857158	-0.697131255	0.552521647	0.321110756	0.278764253	0.579182394	0.423039171	0.441686336	0.284349758	0.426720245	0.208061717	0.48526128	0.700018573	0.216571566	0.6121117	0.56951727	0.458656156
O00401	WASL	22	0.496009478	0.325037849	0.362908707	0.141556795	0.128953348	0.012617656	-0.065796892	-0.099027749	-0.298930507	-0.038435767	-0.086688858	-0.106659087	0.236130272	0.037963235	0.047174733	0.105404766	-0.160304038	-0.10522656	-0.146210346	0.024731893	-0.387317033	-0.190209655	-0.206219955	-0.157772893	-0.209169891	-0.236859232	-0.290233454	-0.493855265	-0.558220568	-0.3753538
O00410	IPO5	52	-0.355445343	-0.275452457	-0.317910072	0.209793584	0.215458187	0.146307978	-0.117023454	-0.127425157	-0.165155877	0.294837784	0.27841582	0.336626087	-0.144552815	-0.257983993	-0.27152627	0.368889893	0.246974594	0.330021869	0.103137854	-0.015879685	0.150055015	0.073071407	0.115528604	0.148902069	0.061071272	0.067835391	0.018218097	0.267584695	0.206866228	0.268524392
O00411	POLRMT	9	-0.67733065	-0.535823506	-0.725148476	1.027968568	1.210419508	1.179960479	-0.506777371	-0.596761394	-0.34473944	0.571197281	0.812233306	0.816532783	-0.168759523	0.336632027	0.111925285	-0.353280376	0.019025161	-0.24326666	-1.560694942	-1.606244413	-1.559784352	-0.322290474	-0.207762141	-0.284747632	-1.43300387	-1.476932035	-1.631566814	-1.181107243	-1.026430012	-1.173600416
O00418	EEF2K	12	0.227934154	0.158638791	0.21297951	0.388651545	0.320226674	0.416366126	0.665428999	0.58032251	0.72539331	0.483664979	0.384449576	0.543046783	0.654451512	0.549399488	0.671173585	-0.944880597	-1.02964518	-1.085121735	-1.09224379	-1.124351127	-1.3648859	-1.313589001	-1.471587243	-1.461403294	-1.310372931	-1.280068493	-1.592239254	-1.317328018	-1.517439243	-1.581239497
O00422	SAP18	9	0.279877886	0.276728507	0.323034442	0.657921519	0.835090887	0.901537022	0.130109336	0.119123285	0.210366517	0.382478234	0.581231562	0.586089355	-0.500067036	-0.119477957	0.034321692	-0.996191626	-0.894681577	-0.936511605	-1.055268412	-0.95996831	-1.258257848	-0.866474542	-0.943929211	-1.040648883	-0.838175297	-0.737152485	-1.171572317	-0.872039885	-0.484874875	-0.490274294
